image,text
072_101_003_04_04.png,"to any one so much gold or silver .
"
115_101_001_02_21.png,"upon to appoint a ffeoffee or ffeoffees to treat for the 
"
115_009_002_02_20.png,"spirituous liquor, unless where ordered in the way of "
071_102_002_06_02.png," [  ( a )  Rank ]  What shall be deemed a disproportion in point of rank
"
116_288_001_03_22.png," "" its freeing the Mother Country from the depraved branches of her
"
072_051_003_04_10.png,"requisite to treat it upon a higher footing . 
"
071_035_002_06_01.png,"From p . 10 positive
"
072_101_003_04_10.png,"5 . It matters not whether it be valuable to an Individual , 
"
115_078_001_02_25.png,"in question  , and the amount of the enhancement upon each such 
"
073_070_001_03_20.png,"Agreement takes the Plow from B ' s House
"
116_294_002_02_03.png,"revoked it accordingly , the case would have been intelligible e-
"
071_184_002_04_18.png,"first place the being perpetually employed in finding out new 
"
116_063_001_02_05.png," "" the white people , to demand with insolence whatever they wanted ; and , 
"
071_054_002_03_04.png,"that difficulty in proportion as the punishment is 
"
116_279_002_03_26.png,"for the utter  "" relinquishment ""  of the whole concern ;  _  the said
"
116_133_001_02_05.png,"the consent of our said councils , and the representatives of
"
071_190_002_04_21.png,"his 
"
116_631_002_02_16.png,"predecessor of the  "" great person ""  he is so afraid of 
"
071_181_004_04_04.png,At first sight it may appear hard that a fraud upon 
073_070_001_03_08.png,"his own use ""  which for the above Reason I have
"
072_066_002_04_15.png,"have employment , two parties must concur :  himself 
"
073_049_002_01_05.png,"& Measures
"
116_633_001_02_15.png,"made on purpose !   _  A more unfortunately-timed
"
116_642_002_02_04.png,"Duke of Portland , then under Your Lordship  _  to have
"
071_133_003_04_08.png,"must depend upon the particular class in question . They are therefore
"
071_169_002_05_15.png," : son who is to pay , about the money which he offers . The only 
"
073_072_002_03_23.png,"4 . Comm . p.231
"
071_190_002_04_09.png,"of the suit in question . 
"
115_080_004_01_01.png,"12
"
071_101_004_04_11.png,"Wife , by addingto her separate allowance , if she has any ,
"
071_133_003_03_01.png,"Of Semi-public Offences in General .
"
115_081_001_03_11.png,"-mium to be paid by the said Lords Commissi-
"
116_046_001_01_01.png,"Letter 2d or 3 
"
115_081_001_03_05.png,"violence from without excepted  :  provided that they 
"
116_100_002_01_07.png,"must  _  and there be no reprieve for me  _  grant me this boon
"
115_078_001_02_19.png,"or any such articles expended either in quality of materials used 
"
115_101_001_02_09.png,"-oners of the Treasury for the time being to fix up-
"
071_101_004_04_05.png,"guardianship of the Father , the females under that of the 
"
115_009_002_02_08.png,-ses or even in the improved prisons. 
116_063_001_02_39.png," "" any of their lives , a volley of musketry was fired over the heads ,
"
116_642_002_02_10.png,"Parliament , by the Letter which the Duke was ill-
"
071_169_002_05_01.png,"Note .
"
071_010_003_04_26.png,"Main - Text 
"
071_181_004_04_10.png,by the falsifying of the more precious metal. But the case 
072_066_002_04_01.png,"is the pain of sympathy . This then is aleady an evil . 
"
116_633_001_02_01.png,"seems to have fallen into , by asking for Jail building
"
115_112_001_02_08.png,"Article 2 . Mr Bentham would be very glad
"
071_103_002_04_09.png,"5 . If by solemn agreement or judicial sentence she be already 
"
115_084_003_02_21.png,"notice at the least having been given of such readiness on 
"
071_192_004_04_11.png,"culpable or criminal , whether he had suffered Twenty days 
"
116_064_001_02_01.png,"which so alarmed and terrified them, that they instantly fled, "
115_075_001_03_12.png,"be expected to take place among the Prisoners in the course of
"
116_636_002_02_12.png,"noble game , and caused the mask of humanity to 
"
072_054_001_02_01.png,"C 
"
115_108_002_01_26.png,"his Successor  , Government are to pay Mr.B ' s . 
"
071_059_003_04_19.png,"particular
"
071_192_004_04_05.png,"of the Insolvent , nor the necessity of the Creditor are thought 
"
073_063_001_03_09.png,"Decision nor Opinion .
"
116_064_001_02_15.png,"""and taken to the same savage mode of living, where the sup- "
116_636_002_02_06.png,"as to the so well paid gentlemen it would have been
"
115_075_001_03_06.png,"recapture within the term of six months .
"
115_101_004_02_12.png,"in the occupation of the said Robert Moseley , 
"
116_617_001_03_26.png,"debility I mean the relaxation that pervades the 
"
116_068_001_01_01.png,"11
"
116_070_001_02_04.png," "" following morning the settlers were called over , previous to which ,
"
071_186_004_04_14.png," : sition on any body in future . His abode , wherever it was ,
"
073_063_001_03_21.png,"Disenssions ; and to leave it to the Jury in every
"
116_287_002_02_02.png," "" difficulty , as it was understood that a clause was to be 
"
116_301_002_01_01.png,"32
"
116_064_001_02_29.png,"""seldom refused a live corn when they were asked for it. It was "
116_287_002_02_16.png,"from those instructions .
"
071_159_002_03_02.png,"Theft Embezzlement and Fraudulent obtainment
"
116_070_001_02_10.png," "" they might be represented to him in writing ; and , to spare
"
115_077_003_02_26.png,"and employing one thousand male Convicts toge-
"
071_120_002_05_02.png," [  ( B )  Liberty ]  A person who has been kidnapped is not to
"
071_166_001_04_09.png,"tendered it , or none that is sufficient to warrant the employ=
"
115_101_004_02_06.png,"occupation of Elizabeth Wood , containing by admeasure-
"
071_036_001_04_09.png,"For the first Offence and any subsequent offence he may
"
116_393_003_02_01.png,"No 15
"
115_084_003_02_09.png,"or Schoolmaster and such other Officers with their Subordinates 
"
115_112_001_02_20.png,"the Building cannot in any part of it be post-
"
116_286_002_02_24.png,rendering it neither more nor less easy than under the old 
072_168_001_04_22.png,"Iron bar , or by wounding him with a sword or knife , that You
"
071_146_003_04_04.png,"from whom the thing was obtained . See Theft
"
073_074_002_03_15.png,"The Author of the Commentaries has
"
071_182_002_04_06.png,"and the secondary mischief would be in the same proportion ; as 
"
116_286_002_02_30.png,of 
071_054_002_01_01.png,"46
"
073_074_002_03_01.png,"which is not Larceny , but Larceny and something
"
116_616_001_03_14.png,"have to learn the business in , and afford a 
"
071_035_002_04_04.png,"in an open place . See Title of Corporal Punishment  _  
"
096_118_001_01_10.png,"The Decisions of Jurisprudence as applied to
"
115_085_003_02_07.png,"or their custody , by the direction of his Majesty , His Heirs 
"
071_167_001_04_07.png,"Mint , whose report the Court of Appeal shall hear before they 

"
096_002_003_02_10.png," "" loix , l ' homme a ses loix . ""  But then 
"
071_021_002_04_15.png,2. To any one who is particularly dear to him. 
071_158_002_04_05.png,"trial . 
"
072_210_004_04_13.png,"will never do as a Rule of Law . It fails absolutely where the Wo : 
"
115_111_002_02_05.png,"having the Land in Fee Simple was incompatible
"
116_046_001_03_04.png," "" discover some appearances of amendment .
"
071_043_004_04_22.png,"may appear to him , not to be of a value worth 
"
071_002_003_04_01.png,"founder ' s Law . 8 . The Chymists Law &c . &c . 
"
096_008_002_02_14.png,"in the odious colors of an Egyptian task Master .
"
116_405_004_01_17.png,"may be , in part , extinguished , after the company
"
116_286_002_02_18.png,"should not be opposed by any positive and_factitious obstacle, the "
072_071_004_04_12.png,"may either be about to go out of that jurisdiction , or not . 
"
116_135_001_02_27.png,"object of the letters patent of the 20th July , 1766 , to use
"
096_100_001_02_15.png,"Punishment ; and the Law is the more inexpedient , 
"
072_071_004_04_06.png,"to be done to his person , or a different one . 
"
096_100_001_02_01.png,"In all these five Cases the Law is simply and 
"
071_002_003_04_15.png," : reign to that in hand . Nor with respect to every one of 
"
116_405_004_01_03.png,"and Westminster . 
"
002_121_001_02_14.png,"in the place here in question the quantity of room is less fully  <gap/> 
"
115_111_002_02_11.png,"to Mr Bentham ' s treaty , nor was any notice
"
116_046_001_03_10.png," "" to investigate & and admit the proofs of guilt . The executive also
"
071_108_002_02_01.png,C 
096_118_001_01_04.png,"-miter is equal to the Square of the ordinate
"
115_085_003_02_13.png,"other purposes therein mentioned , or under such other direct-
"
071_021_002_04_01.png,constitute some degree of excuse extenuation. 
096_002_003_02_04.png,"inaccurate use of the term law , by a servile
"
072_210_004_04_07.png,"Assaults .
"
071_158_002_04_11.png,"opinion as the condition and quality of goods , a question 
"
115_069_001_02_07.png,"that the same shall not exceed £5 , should such felon have 
"
071_101_002_04_16.png,"the dissolution of the marriage in this case must be determined
"
071_163_004_04_21.png,some 
027_029_001_02_14.png,"expression )  that it is intenser when at a low degree we call it faint  .
"
071_139_004_03_02.png,"Of obstinate waster or usurpation . 
"
071_181_002_04_03.png,"unwillingly accept the counterfeit Coin , and if it stays upon 
"
116_291_002_02_18.png,"No . 2  ( p . 130 )  August 1790 . Another freeman trying to quit the
"
115_016_001_01_01.png,"Proposal
"
115_075_003_02_11.png,"Governor for necessary cloathing furnished by him to the said
"
072_101_004_02_01.png,"C 
"
072_054_003_03_02.png,"But all states are more or less in a state of real  <gap/>   . If a
"
071_169_004_05_12.png,"to try him . A man will think himself pretty secure , and in gene= 
"
073_002_002_01_25.png,divided 
073_061_001_03_02.png,"It is for the intelligent Reader to decide whether
"
115_108_001_01_12.png,"Mr . Bentham were delivered , it will be better 
"
071_169_004_05_06.png,"England
"
073_061_001_03_16.png,"acted as to consummate to this Purpose their respective
"
115_108_001_01_06.png,"objectionable  _  The word in the Act of 
"
071_181_002_04_17.png,"Coin .
"
072_169_002_04_18.png,"same in kind as for Personal Insults . 
"
115_016_001_01_15.png,"umpire :  but with liberty to the proposer or his Representatives 
"
115_075_003_02_05.png,"Governor and his said Successors shall on the application of 
"
072_054_003_03_16.png,"to the details proper to be observed in those registers this is a
"
115_112_002_02_28.png,"no specification at all with regard to food in any of the Hulk Contracts .
"
071_159_001_04_03.png,"fewer than one stripe nore more than five for every days
"
115_069_001_02_13.png,"any
"
071_101_002_04_02.png,"Book of Adultery .
"
115_110_001_02_03.png," "" and Jer . Bentham Esq :  for building a 
"
072_069_002_05_01.png,Note 
027_029_001_02_28.png,"maticians call them it ' s dimensions . Dimensions ""  comes from  "" Di-
"
071_181_003_02_01.png,"C
"
115_086_003_02_02.png,"and his said Successors shall respectively be made Debtors 
"
115_009_004_02_27.png,"certain day of every term , and afterwards print and 
"
071_130_003_01_01.png,"11 .
"
071_164_001_04_02.png,"answer their purpose in a degree more or less perfect ac=
"
116_066_001_02_22.png," "" protection of the British Government , enjoined the punishing 
"
073_002_002_01_19.png,"general Words to assure, me that she cannot have, "
116_291_002_02_24.png,"receiving six hundred lashes and wearing irons for six months .
"
071_151_003_04_04.png,frauds that can be committed in relation to any of those articles 
116_291_002_02_30.png,"No . 3 .
"
071_151_003_04_10.png,:pose and in every convenient place is the business of the Sove: 
115_073_002_01_01.png,"8
"
115_086_003_02_16.png,"standard the annual proportion of the deaths at the end of
"
071_164_001_04_16.png,"or selling , or keeping , or carrying , any of the articles following ; 
"
115_112_002_02_14.png,"animals and parts of animals as are usually em-
"
071_163_004_04_09.png,perform the act intrinsically obnoxious. Of these acts 
071_139_004_04_23.png,"2 . It may be observed too that this offence
"
096_039_001_01_09.png,"of a thing with some given rule . Our Author 
"
071_168_004_02_01.png,"C
"
115_087_003_02_24.png,"made up or to be made up by and out of the private fortune , 
"
072_105_003_04_11.png,"together with its contents be to that a : 
"
096_098_003_01_23.png,"How little soever it seems to have been
"
071_146_001_05_07.png," : dulent obtainment has no such conjugate to answer

"
073_074_001_03_21.png,"They both agree in representing it as
"
116_067_001_02_04.png," "" governor ordered his whale boat to be well armed , and to proceed
"
072_049_001_04_07.png,"authority it has the same reason nearly for affording 
"
073_060_001_03_18.png,"it touched before||
"
071_168_004_05_08.png,"=quently a persuasion ; and that as entire as any which the Evi=
"
116_067_001_02_10.png," "" musquet . The boat was there , but the men were not to be
"
072_049_001_04_13.png,"It will of course therefore give him the same degree of
"
071_129_002_03_01.png,"Of Semi-public Offences in General .
"
096_052_001_02_22.png,"and untutored common sense bears testimony to the justice of it .
"
071_146_001_05_13.png,"idea that is meant to be typified is that of

"
115_007_003_02_25.png,"number of deaths , not among imprisoned felons , 
"
035_321_001_01_01.png,3 
072_105_003_04_05.png,"to do mischief to so great an amount or not
"
115_111_001_02_19.png,"been appropriated to the purpose of a Penitentiary 
"
115_087_003_02_30.png,"of the said Establishement would be in great measure
"
071_129_002_04_08.png,"5 . Collapsion , i.e . the fall of Buildings or other large masses of
"
116_275_001_02_03.png,"legislation proved by the Gra-
"
115_087_003_02_18.png,"-ing all that will remain of the said allowed sum of £27,000 after 
"
071_129_002_04_20.png,"=pon the person or property of that party by his relation to whom
"
073_003_002_01_03.png,"it as if a Man were less concerned to know his
"
071_085_004_02_01.png,"C
"
116_244_001_01_16.png,"task the greater the glory :  he might then promote
"
071_185_004_04_11.png,"upon the habitual Practice . Now the quantum of the for=
"
116_073_001_02_01.png,"P . 268 . October 1799 .  "" The scarcity of wheat at this time 
"
071_180_003_05_12.png,"and beautiful , if any one offers in payment any of the old and counter=
"
116_392_001_04_05.png,"proper in answer to the last communication from the Board  ( meaning I 
"
071_185_004_04_05.png,"not from the particular consequences of any single Act , but from 
"
073_074_001_03_09.png,"which the above in an Abridgement  _   "" The felonious
"
071_180_003_05_06.png,"be taken for making it universally known by proclamations and o=
"
116_073_001_02_15.png," "" For wheat , per bushel  _   _  8 shillings .
"
072_213_001_01_01.png,"13
"
115_007_003_02_19.png,"-tants constantly living in the midst of them , and 
"
116_392_001_04_11.png,"I have the honour to be &c  _ 
"
073_003_002_01_17.png,"to give the Law without the Equity which controls it ,
"
096_032_004_02_02.png," "" the former of which is the rule of moral 
"
116_244_001_01_02.png,"which some would  <gap/>  is - that there ought to be no
"
071_168_004_05_20.png," : ber 
"
116_275_001_02_17.png,"-tion , kept in bondage .
"
115_111_001_02_25.png," "" Here then you have the Penitentiary Plan for the 
"
116_606_001_01_01.png,"9
"
116_244_001_01_03.png,"Minister in England :  my inference is that there ought
"
096_032_004_02_03.png," "" conduct , and the latter , not only the 
"
073_003_002_01_16.png,"with the delusive shadow of Right Instruction , never
"
116_392_001_04_10.png,"Mr Nepean has been made or is intended to be made. .
"
115_007_003_02_18.png,"10th To provide them with spiritual & medical assis-
"
116_073_001_02_14.png," "" given , viz . 
"
071_180_003_05_07.png," : ther means , a general Law against putting off bad money , backed by 
"
073_074_001_03_08.png,"The Definition of Sir Edw . Coke  +  is plainly that of
"
071_185_004_04_04.png,"Because the mischief is to be estimated in this Case 
"
072_168_003_02_01.png,"c 
"
072_072_001_01_01.png,"13
"
115_111_001_02_24.png," "" year I will maintain the same number for £12,000 . 
"
116_275_001_02_16.png,"§.13 . Expirees ,  during deten-

"
115_084_004_01_01.png,"4
"
071_129_002_04_21.png,"in question may betherefore
"
115_087_003_02_19.png,"setting apart the sum of £12,000 for the maintenance of the said 
"
116_275_001_02_02.png,"from
"
116_392_001_04_04.png,"evening proposing to me to make any representations I might think 
"
071_180_003_05_13.png," : feit trash , it will be clear that he does it with his eyes open :  it 
"
071_185_004_04_10.png,"to outweigh is the profit not upon the particular Act , but 
"
116_244_001_01_17.png,"in peace and quietness that reformation which with a
"
073_003_002_01_02.png,"how
"
115_007_003_02_24.png,"that at a rate grounded on an average of the 
"
116_073_001_02_28.png," "" p price of wheat £1..10s per bushel ; a shameful extortion !  ""  
"
071_146_001_05_12.png,"is still analogous . In both cases the immaterial

"
073_001_001_01_01.png,"2
"
096_052_001_02_23.png,"For it is but a declaration of the sense that all mankind who care 
"
072_049_001_04_12.png,"to
"
116_067_001_02_11.png," "" found . Going immediately in search of them , he fell in with
"
071_129_002_04_09.png,"matter artificial or natural .
"
115_087_003_02_31.png,"wanting 
"
115_111_001_02_18.png,"-position was  _   "" Land with a fixed price to it has 
"
072_105_003_04_04.png,"2 . Whether it were the intention of the offender
"
096_098_003_01_22.png,"therefore
"
072_105_003_04_10.png,"house standing by itself :  if the value of it
"
115_087_003_02_25.png,"or saved by the ingenuity of the said Jeremy and the said Sa-
"
096_039_001_01_08.png,"signify meerly the agreement , or disagreement 
"
071_168_004_05_09.png,"=dence of a man ' s senses can produce . If then all that the term 
"
072_049_001_04_06.png,"remains contributory to its well-being and subject to its 
"
073_060_001_03_19.png,"Aphorism 4th
"
116_067_001_02_05.png," "" thither , in quest of the boats and their crews ; sending in her
"
073_074_001_03_20.png,"do .
"
071_146_001_05_06.png," : er to express the Agent :  and the expression Frau=
"
071_101_003_02_01.png,"C
"
071_183_001_04_01.png,"In these different nations several differences may possibly 
"
071_163_004_03_01.png,Frauds relative to the Coin. 
071_151_003_04_11.png,:reign. To give these institutions their full effect and render the 
071_139_004_04_22.png,"powerful .
"
071_163_004_04_08.png,operations 
115_112_002_02_15.png,"-ployed for human food :  which said allowance of
"
071_164_001_04_17.png,"1 . Any mould or other instrument which he knows to be cal= 
"
115_086_003_02_17.png,"a year to that of persons living at the commencement of the 
"
071_164_001_04_03.png,"the necessary
"
115_009_004_02_26.png,"15th . To present to the Court of King ' s Bench on a 
"
115_086_003_02_03.png,"in their quarterly account to the amount of  £50 for every instance 
"
027_029_001_02_29.png,"mitior ""  .  "" dimitior ""  is  "" to measure ""  .
"
115_112_002_02_01.png,"without further discussion , sensible to the obliging
"
071_151_003_04_05.png,will not go unpunished: since they will all come under the general 
116_291_002_02_25.png,"Mode of punishment of course flogging though not mentioned : 
"
073_002_002_01_18.png,"Power assures me, as far as it is in the power of "
116_066_001_02_23.png," "" any injury done to their persons or property , according to the
"
071_201_003_01_01.png,3 
072_054_003_03_17.png,"matter of local consideration . 
"
115_075_003_02_04.png,"such Prisoner , or at any subsequent period , the said intended 
"
115_016_001_01_14.png,"other on the part of the proposer with power to appoint an 
"
072_169_002_04_19.png,"For insulting Threats the Punishment shall be 
"
071_181_002_04_16.png,"foreign Coin is counterfeited or diminished as where a like inju= 
"
115_108_001_01_07.png,"Parliament is  "" penitentiary House ""  , which had 
"
073_061_001_03_17.png,"Guilt . # 
"
071_169_004_05_07.png,"A circumstance indeed which in this country contributes great=
"
071_120_001_02_02.png,"Of Injuries affecting loco-motion
"
115_110_001_02_02.png," "" a Contract between the Lords of the Treasury 
"
071_101_002_04_03.png,"2 . For the second offence  he may be made to wear the A=
"
115_069_001_02_12.png,"-pose  shall have been granted by the Court before whom such 
"
071_159_001_04_02.png,"=ment exceeding that term in whipping at the rate of not
"
027_029_001_02_01.png,"1 .
"
115_112_002_02_29.png,"Article p . 
"
027_029_001_02_15.png,"3 .
"
071_163_004_04_20.png,some degree to answer that design. They are taken with 
071_101_002_04_17.png,"partly by the circumstances of the parties , partly by the nature
"
115_069_001_02_06.png,"amount to the damage by the injury from such felony , except 
"
115_108_001_01_13.png,"to fix the Sum at £30,000  . _  

"
073_061_001_03_03.png,"Explanations pushed to this Degree of Refinement
"
073_002_002_01_24.png,in a voluminous Treatise on a very extensive & 
071_169_004_05_13.png,"in fact
"
116_072_001_02_26.png,"""bushel."" "
072_054_003_03_03.png,"foreign government gives you a pension , it certainly is not with=
"
115_075_003_02_10.png,"payment of
"
116_291_002_02_19.png,"Colony punished  "" for taking a very improper mode ""  . The act itself
"
071_181_002_04_02.png,"will often happen therefore that a man will be found who will 
"
096_008_002_02_01.png,"he could imagine , that he was paving the 
"
002_121_001_02_15.png,"occupied the same observation is applicable to the designation of the
"
116_405_004_01_02.png,"Horse Patrole , at the different avenues to London
"
071_002_003_04_14.png,"any of them would be to enter upon a branch of Law fo : 
"
073_059_001_01_08.png,"separated from every Thing which it touched before 
"
072_071_004_04_07.png,"in
"
072_210_004_04_06.png,"any one or more of the punishments appointed for Lascivious
"
071_158_002_04_10.png,"as witnesses . For in a question so open to difference of 
"
096_002_003_02_05.png,"imitation of Montesquieu . Montesquieu
"
115_085_003_02_12.png,"to authorize the removal of Prisoners in certain cases , and for 
"
096_118_001_01_05.png,"The Decisions of Mathematics as applied to
"
116_046_001_03_11.png," "" has no sufficient motive to pardon a convict previous to the
"
115_111_002_02_10.png,"to , the reduction made no difference with regard
"
115_081_001_01_01.png,"13
"
071_043_004_04_23.png,"regarding . As if it be lying on the ground by
"
116_046_001_03_05.png,"Philadelphia ; 1795 . Liancourt , p . 29 .  "" Juries , who naturally feel
"
115_111_002_02_04.png,"refunding any part of the money :  Mr Bentham ' s
"
071_158_002_04_04.png,"that they may be forthcoming in Statu-quo at the time of the 
"
072_210_004_04_12.png,"this occasion by Mr Voltaire , +  may pass very well as a jest , but
"
096_002_003_02_11.png,"Montesquieu had given a different diff
"
071_167_001_04_06.png,"may call in the Evidence of an Officer to be deputed from the

"
071_021_002_04_14.png,1. To the party himself who is provoked. 
115_085_003_02_06.png,"every offender and offenders who shall be delivered into his 
"
096_118_001_01_11.png,"any legislative Institutions are in like Manner
"
096_100_001_02_14.png,"receives by way of Addition to it the Misery of the
"
071_188_002_02_01.png,"Forgery - Observations .
"
116_135_001_02_26.png,"How proper soever it may be in sep respect of the
"
072_071_004_04_13.png,"If not , a summons to come  ( meaning from whatever place 
"
116_286_002_02_19.png,the effect of which would be to render it more difficult from this 
116_405_004_01_16.png," : lic places , than are used at present ; which lights 
"
002_121_001_02_01.png," [ 16 ]   [ Local Annuity Note Office in ... . ]  The mode of exhibiting
"
096_008_002_02_15.png,"For
"
115_076_003_02_01.png,"period continue to be made unto the person or persons so seized 
"
116_616_001_03_15.png,"compensation , for the time and materials consumed 
"
116_616_001_03_01.png,"and Penitentiary Houses upon do are so identical 
"
071_184_002_01_01.png,"58
"
071_182_002_04_07.png,"both the danger and the apprehension of taking bad half pence 
"
116_616_001_04_08.png,"expect 
"
096_100_001_02_28.png,"much ,
"
073_074_002_03_14.png,"Forgery .
"
071_146_003_04_05.png,"Note on the word  [ Takes ] 
"
072_168_001_04_23.png,"sought
"
116_286_002_02_25.png,"system, or, if that could not be done, still easier _ one or other of "
071_120_002_05_03.png,"be understood to have regained his Liberty , till he has
"
071_186_004_04_01.png,"temptation , it is true ; to the temptation of making a large 
"
115_077_003_02_27.png,"-ther with a Chaplain , Surgeon , Taskmaster or School-
"
116_070_001_02_11.png," "" them as much trouble as possible , he would direct two gentle-
"
071_036_001_03_01.png,"Extortion
"
071_166_001_03_01.png,"Frauds relative to the Coin .
"
116_287_002_02_17.png,"In this most instructive paragraph , Your Lordship 
"
116_064_001_02_28.png,"-""tions, ""and frequently attempted to take their lives; yet they were "
115_112_001_02_21.png,"-poned to the other period . 
"
115_084_003_02_08.png,"the least , together with a Chaplain , Surgeon , Taskmaster 
"
071_036_001_04_08.png,"follows
"
115_101_004_02_07.png,"-ment , eighteen acres and eight perches , be the same 
"
071_166_001_04_08.png,"but either no suspicion at all is entertained of the person who
"
116_617_001_03_27.png,"whole system of procedure )  is such as cannot be 
"
115_101_004_02_13.png,"and on the West by the said road leading to 
"
116_287_002_02_03.png," "" inserted in all future Contracts for shipping for the Colony , 
"
073_063_001_03_20.png,"might occur would lead into endless Difficulties and
"
071_186_004_04_15.png,"would be a continual object of suspicion ; and with Such 
"
116_070_001_02_05.png," "" the governor , who was present , informed them , that he had
"
116_636_002_02_07.png,"indifferent , if not worse than indifferent , the inform-
"
115_075_001_03_07.png,"Art . 18 . The life of each Prisoner is to be insured by the
"
116_064_001_02_14.png,"""have quitted their comfortable abodes, females as well as males, "
073_063_001_03_08.png,"On the negative side I find neither
"
071_192_004_04_04.png,"In a Law of this kind neither the delinquency nor the suffering 
"
071_059_003_04_18.png,"as they might and aught to be . In the expository part in
"
116_055_001_01_01.png,"1
"
071_103_002_04_08.png,"Extenuation Excuse V .
"
115_084_003_02_20.png,"for the reception of the said number of Convicts , three weeks 
"
115_112_001_02_09.png,"to be rid , even at some hazard , of the delays and 
"
071_166_001_04_20.png,"or
"
115_108_002_01_27.png,"Representatives for all the Buildings , Stock &c ,
"
116_620_001_02_01.png,"Letter 3d 
"
115_075_001_03_13.png,"each year out of the said number of a thousand prisoners
"
116_636_002_02_13.png,"fall off from faces of higher rank , than those of 
"
071_103_002_03_01.png,"Of Adultery .
"
071_192_004_04_10.png,"debt were large or small , whether the Debtor were innocent , 
"
115_009_002_02_09.png,3rd To keep them supplied with separate beds and 
071_101_004_04_04.png,"be taken into the account . The males should be   <gap/>   the
"
115_101_001_02_08.png,"-ploying Convicts , power is given to the Commissi-
"
115_078_001_02_18.png,"so from time to time be at liberty to deliver in an account of all 
"
116_100_002_01_06.png,"witness when it is in my power to relieve it . But if go I
"
115_081_001_03_04.png," £50 for every instance of such escape , irresistible 
"
071_181_004_04_11.png,here is that the mischief is not to be estimated from the ef= 
116_642_002_02_11.png,"advised enough to give auspices and signature  _  this
"
116_133_001_02_38.png,"which might be put .  _  
"
116_063_001_02_38.png,"- "" pose of attacking and plundering the settlers , Being unwilling to take 
"
071_190_002_04_08.png,"need no separate procedure . It would appear upon the face 
"
073_072_002_03_22.png,"in
"
071_169_002_05_14.png,"to be negligent about the money he accepts ; much more the per= 
"
071_133_003_04_09.png,"stand
"
116_642_002_02_05.png,"prevented the abuse  _   ( I speak of the individual abuse
"
096_051_004_02_01.png,"Sect.1 .
"
116_633_001_02_14.png,"-lar Act  _  by a priviligium which he wishes to see
"
073_049_002_01_04.png,"# Piracy i : e :  the Principals int it . False Weights
"
072_066_002_04_14.png,"This is not the case with idleness :  since for a man to 
"
073_070_001_03_09.png,"that
"
071_181_004_04_05.png,an Article of so small a value as the Copper Coin should be 
116_100_002_01_12.png,"his arithmetic with me  _  for it was he that led me into them . 
"
115_081_001_03_10.png,"the rate of  £100 a head for a proportionable pre-
"
071_190_002_03_01.png,"Of Culpable Insolvency .
"
071_101_004_04_10.png,"obliged to make some kind of pecuniary amends to the
"
115_078_001_02_24.png,"-nied with a comparative statement of the prices at the two periods 
"
072_101_003_04_11.png,"as an article of Food or Cloathing ; or a written Paper or other In : 
"
072_051_003_04_11.png,"In states or confederacies of states in which the ju : 
"
116_288_001_03_23.png," "" offspring ""  # is mentioned by its ci-devant Judge Advocate , and still 
"
071_102_002_06_03.png,"is a matter which it is evident will be liable to receive a
"
071_190_002_04_20.png,"compulsion :  And accordingly as the Offender will have it in 
"
116_631_002_02_17.png,"flattering  _  not to speak of successors .  _  To the 
"
116_279_002_03_27.png,"concern being thereafter relinquished accordingly  _  and such
"
116_133_001_02_04.png,"p206 We have also given powers to the said governors , with 
"
071_054_002_03_05.png,"more severe 
"
116_063_001_02_04.png," "" they found themselves more numerous and better armed than 
"
071_184_002_04_19.png,"persons to deal with will take up a considerable degree 
"
116_294_002_02_02.png,"superiors , have found himself compelled to revoke it , and had
"
073_070_001_03_21.png,"without leave on the 5th Day , in the Intention
"
116_633_001_02_28.png,"my Lord , to his relief , for nothing less than a great
"
116_294_002_02_16.png,"hand of the Governor with liberty to let loose any person whom
"
116_631_002_02_03.png," "" to the community than that which is here pointed out ""  . * 
"
071_133_002_05_02.png,"itself :  but the special damage , if there is any , falls upon individu=
"
116_133_001_02_10.png,"the laws of England , and under such regulations and
"
116_063_001_02_10.png," "" settlement by the murder of John McIntire in the year 1790 ; 
"
115_009_002_02_21.png,medicine. 
115_078_001_02_30.png,"to 
"
115_101_001_02_20.png,"as also when such spot shall have been so fixed 
"
072_101_003_04_05.png,"4 . It matters not whether the Value of it be intrinsic ; that is 
"
072_051_003_04_05.png,"of the former
"
035_325_001_01_01.png,"7
"
115_008_002_02_13.png,"a very elevated one :  the addition of Contractor has 
"
071_030_001_04_02.png,Irreparable Personal Injuries are either 1. Irre= 
072_167_002_05_03.png, 1. For the cases in which a man may happen to be con= 
115_082_003_02_02.png,"also agreed that the said first intended Governor and 
"
071_185_003_02_01.png,"C
"
072_210_001_04_09.png," [  ( B )  Carnal knowledge ]  Carnalis notilia duobus absolvitur :  penetra=
"
115_079_001_02_02.png,"hundred supernumeraries be committed in the first in-
"
071_111_002_04_13.png,"1 . He shall be ignominiously connected with an Impostor or the Effig-
"
071_107_001_04_01.png,"Matrimonial disturbance or disturbance of conjugal 
"
073_071_001_03_07.png,"Restrictions become necessary to keep it streight ;
"
116_641_001_02_20.png,"receiver , but the donor- I had almost used another
"
071_185_003_05_08.png,"low price of the metal effectually secures it against any contrivance that 
"
073_058_001_03_17.png,"Indirect ; by the Intervention of some other Agent
"
115_065_003_02_14.png,"officers with their Subordinates as shall be found necessary to 
"
116_630_002_02_31.png,"suspect , without being able to affirm it to a certainty , that the worst
"
